puuid,assists,deaths,kills,bountyLevel,champExperience,champLevel,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,inhibitorTakedowns,inhibitorsLost,killingSprees,pentaKills,quadraKills,timePlayed,totalTimeSpentDead,wardsKilled,wardsPlaced,baronKills,acesBefore15Minutes,controlWardsPlaced,damagePerMinute,goldPerMinute,killParticipation,laneMinionsFirst10Minutes,maxCsAdvantageOnLaneOpponent,skillshotsHit,damageTakenOnTeamPercentage,gameLength,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,teamEarlySurrendered,win,freshBlood,hotStreak,Churner
Wga4BN7KfVOrSGBeyrJ8YCGveLnp2122jLGl5G1OMgtcRFTsiXY8m9Y7tyBkJWnkvsPi2BzJusKlmg,12.621052631578948,5.042105263157895,3.705263157894737,0.7368421052631579,11509.757894736842,13.25263157894737,713.978947368421,2208.1684210526314,713.978947368421,16586.831578947367,0.42105263157894735,0.9894736842105263,0.8105263157894737,0.0,0.010526315789473684,1797.7473684210527,143.31578947368422,3.642105263157895,16.821052631578947,0.0,0.0,0.6526315789473685,411.9668039999564,289.8925722972859,0.5144228497723227,15.494736842105263,10.726315789473684,48.85263157894737,0.12742562377843836,1798.3959159308492,10.53,6.32,3.16,2.11,0.0,46.32,0.0,49.47,0.0,0.0,False
Wt_2FqPkMsfZGxZzKRs8szPsE_WybtarQkrV8FgnkEb1WG9UbDjYj6Nm7gDEAC1dSZjRWTQnhuG7cg,8.094736842105263,6.421052631578948,6.347368421052631,1.0210526315789474,13536.589473684211,14.494736842105263,4810.9157894736845,11139.38947368421,4810.9157894736845,11469.557894736841,0.4842105263157895,0.8,1.5052631578947369,0.0,0.010526315789473684,1830.621052631579,200.49473684210525,2.4526315789473685,10.052631578947368,0.09473684210526316,0.010526315789473684,0.6105263157894737,625.6356406929663,402.6614957660279,0.4636964162863473,58.32631578947368,42.35736842594649,39.56842105263158,0.16502534159054838,1831.3386625424127,11.58,4.21,3.16,5.26,0.0,26.32,0.0,49.47,0.0,0.0,False
XAmcpSMGxW_Vkjg9oR98EcQLRmB18SUcctDnMPHEbx_gAQpsw2AmOxdmg0xJnfMLJSjDSeuce2FTWw,8.326530612244898,7.418367346938775,7.948979591836735,1.5204081632653061,12815.530612244898,14.142857142857142,3059.877551020408,8462.459183673469,3059.877551020408,10422.489795918367,0.4897959183673469,1.3775510204081634,1.836734693877551,0.0,0.030612244897959183,1838.1734693877552,209.76530612244898,1.653061224489796,9.051020408163266,0.08163265306122448,0.0,0.0,697.2561903782391,395.8244040271719,0.48776641008453536,56.704081632653065,23.6948979560818,46.69387755102041,0.15589257050750827,1838.813689044766,6.12,10.2,1.02,3.06,0.0,13.27,0.0,42.86,0.0,0.0,False
XVK4IuuL-7CPtaU4NcPhL7shUeXx80Ji221YpfPGh2wiAbGYl_-TU2XTcjwJUE_dduG3sDk0lNtntQ,5.945054945054945,5.813186813186813,7.329670329670329,0.967032967032967,13526.296703296703,14.45054945054945,1172.0,19116.428571428572,1172.0,19751.648351648353,0.31868131868131866,1.098901098901099,1.7362637362637363,0.0,0.02197802197802198,1785.0,184.92307692307693,3.4285714285714284,2.098901098901099,0.2857142857142857,0.0,1.8571428571428572,475.5075769527552,391.9563550438729,0.47107027643658367,3.923076923076923,22.608241750971303,2.6923076923076925,0.23098783545748042,1785.6860624810051,9.89,3.3,1.1,2.2,2.2,29.67,1.1,45.05,0.0,0.0,True
XbxbC_AyJxdKclhg-rJicOmPwkMuo1CeoQzZAL8cI8tuyKM6awg3FxZfqv-c8EGRNL2owRZmppvMVQ,7.287878787878788,5.303030303030303,7.303030303030303,1.393939393939394,13156.09090909091,14.151515151515152,4024.5,9920.742424242424,4024.5,8347.333333333334,0.7121212121212122,0.9848484848484849,1.621212121212121,0.0,0.0,1793.1515151515152,151.36363636363637,2.0757575757575757,9.424242424242424,0.030303030303030304,0.0,1.6363636363636365,610.7320492374747,409.6358446912185,0.5812037950137912,62.60606060606061,39.73939394454161,22.803030303030305,0.15299834445874677,1793.7102116822577,10.61,4.55,9.09,4.55,1.52,27.27,1.52,54.55,0.0,0.0,False
XfkLdEnCx6naWogp9eemi4DO9A5BLm9qxRCqM0R9Hic4DRJCHpJziw5UMV4UXOSOg47WR2FNwvBOIg,10.030927835051546,7.824742268041237,4.618556701030927,0.31958762886597936,12662.649484536083,13.938144329896907,1611.1340206185566,7591.051546391753,1611.1340206185566,19045.21649484536,0.422680412371134,1.3711340206185567,0.9381443298969072,0.0,0.0,1934.4948453608247,227.1958762886598,3.11340206185567,17.567010309278352,0.08247422680412371,0.0,1.2783505154639174,500.0782915980896,324.16895468566247,0.4430042076052137,11.742268041237113,20.946907222578204,59.350515463917525,0.1755783119803864,1935.3551078078567,17.53,10.31,5.15,5.15,0.0,19.59,0.0,41.24,0.0,0.0,False
Y3KkNZqYKXQEcfWEKhsHkT1wnbugRGKDzTVlnEvsG4M4WOJshyIPuE-gwz8RFCX5qCADUcj6UWk_wA,7.0344827586206895,5.379310344827586,9.620689655172415,2.0689655172413794,15684.706896551725,15.189655172413794,2982.3275862068967,10368.120689655172,2982.3275862068967,26469.758620689656,0.41379310344827586,0.7413793103448276,2.1551724137931036,0.017241379310344827,0.034482758620689655,1628.5172413793102,180.39655172413794,1.1551724137931034,8.293103448275861,0.06896551724137931,0.05172413793103448,1.0517241379310345,896.9873392640901,510.65061948450045,0.48175284160048704,46.58620689655172,43.903448281617,27.32758620689655,0.21653440292749374,1634.1314695138467,5.17,13.79,1.72,12.07,1.72,25.86,0.0,51.72,0.0,0.0,False
YqCtjxwcMfspA5fu2xkvqqDeWaMgqOVv82m1S8yruz95lH8dpUQXQZeDYSHlMKteMXlwoi15nelVrQ,5.694117647058824,7.91764705882353,8.411764705882353,0.5764705882352941,14955.635294117646,15.270588235294118,3845.964705882353,8295.729411764705,3845.964705882353,16984.788235294116,0.38823529411764707,1.0705882352941176,2.1176470588235294,0.0,0.011764705882352941,1827.5764705882352,256.54117647058825,0.8705882352941177,8.505882352941176,0.03529411764705882,0.023529411764705882,0.058823529411764705,1466.9319677262554,433.03029386190235,0.4804566943617664,50.83529411764706,46.811764716400816,23.729411764705883,0.21075481455842152,1828.453682890694,0.0,21.18,2.35,27.06,0.0,18.82,0.0,50.59,0.0,0.0,True
ZWCPP1naz_NFlfukxmXergvkyRVNTGvun1kKf43c13c2S03wxmzD7W7yiqWkqrGVyJX03U1kjR0i3A,12.36231884057971,8.869565217391305,7.130434782608695,0.6666666666666666,16009.478260869566,15.492753623188406,3438.913043478261,8232.898550724638,3438.913043478261,21275.710144927536,0.5072463768115942,1.2608695652173914,1.6521739130434783,0.014492753623188406,0.043478260869565216,1658.376811594203,272.463768115942,2.0579710144927534,10.840579710144928,0.028985507246376812,0.18840579710144928,1.608695652173913,896.6809394844205,487.16483048586184,0.46999136465523134,37.971014492753625,25.52753624535989,54.31884057971015,0.19684484442578615,1659.0677874729815,14.49,7.25,8.7,7.25,0.0,18.84,0.0,50.72,0.0,0.0,False
ZfKoSK-mg2tVwUEWB-YPiUodRsvLW6wHBbcfQ05ef9KCBr0A2LQJ4mQND8_-pS2CGbzQJke19nFmuw,10.278481012658228,6.139240506329114,5.329113924050633,0.6962025316455697,13039.835443037975,14.240506329113924,1590.2278481012659,4754.164556962025,1590.2278481012659,13556.012658227848,0.4936708860759494,0.9113924050632911,1.2025316455696202,0.0,0.02531645569620253,1717.5316455696202,174.55696202531647,2.6835443037974684,14.354430379746836,0.012658227848101266,0.11392405063291139,2.721518987341772,1331.4232170161838,369.4717481964477,0.5885813554456325,27.379746835443036,12.237341777810567,30.139240506329113,0.16627365166520902,1718.1668591496443,13.92,3.8,3.8,2.53,0.0,27.85,0.0,58.23,0.0,0.0,True
Zf_2-uaACF5Vi0TLiBnKHHvKWlitp7ZZBC-NKZpfc5Oc6rQIs1aIM75bzK6H9lUnYnS9Np5tM4Cb4w,14.73913043478261,10.804347826086957,9.23913043478261,0.5543478260869565,16766.543478260868,15.66304347826087,1146.7391304347825,1773.8369565217392,1146.7391304347825,18832.793478260868,0.42391304347826086,0.9565217391304348,2.4239130434782608,0.0,0.021739130434782608,1208.1739130434783,266.35869565217394,0.10869565217391304,1.184782608695652,0.010869565217391304,0.6086956521739131,0.0,1106.3937202907625,648.34726860956,0.5602728003625155,17.73913043478261,12.375000000323938,36.01086956521739,0.1893125146658544,1209.1164990859997,28.26,20.65,15.22,7.61,0.0,18.48,0.0,43.48,0.0,0.0,False
ZkdUEs2w6aJODHaL1R6JSjWr20U0D4yaCoRVUQgTX6J69mVhBY4ye8MoBVVpJgDICZAbcJuqKtBS-g,7.139784946236559,7.881720430107527,4.946236559139785,0.6236559139784946,13854.387096774193,14.505376344086022,3002.064516129032,13276.075268817205,3002.064516129032,26028.913978494624,0.45161290322580644,1.2473118279569892,1.1290322580645162,0.0,0.0,1788.483870967742,242.8709677419355,1.924731182795699,4.903225806451613,0.0967741935483871,0.06451612903225806,0.7204301075268817,553.2032816715378,382.1185711382739,0.35511558945599664,35.12903225806452,26.16881721923428,23.053763440860216,0.23935480649844265,1790.2360088034582,8.6,7.53,2.15,8.6,3.23,17.2,2.15,40.86,0.0,0.0,False
_KLNPMqMTTLmxmeCIA12RZRU-swYygANBTNWAmMJm_QXzM1JUSGM0iWnBqFpxk6FOHtbbHaW931Mbg,8.010309278350515,6.65979381443299,7.402061855670103,1.0721649484536082,14413.113402061856,14.77319587628866,2783.6494845360826,5821.01030927835,2783.6494845360826,15289.59793814433,0.4536082474226804,0.8041237113402062,1.6185567010309279,0.0,0.010309278350515464,1626.2474226804125,199.27835051546393,1.2061855670103092,5.402061855670103,0.041237113402061855,0.10309278350515463,0.27835051546391754,704.3254938440504,461.7673543914772,0.43540118318983345,36.54639175257732,19.78144330124265,35.65979381443299,0.1875367935222452,1627.0444683593362,6.19,10.31,4.12,7.22,0.0,36.08,0.0,52.58,100.0,100.0,False
_gqCLBkBRI40Cujns1C5MSZa6IjknakqHdk26AmkfiXK-ZIpZxEnTLIUaAmAcD3CP9Iv-o9hef80QQ,5.65625,6.3125,7.677083333333333,1.09375,15265.458333333334,15.354166666666666,3982.21875,10118.479166666666,3982.21875,21689.427083333332,0.5208333333333334,1.1041666666666667,1.71875,0.0,0.0,1846.7916666666667,208.70833333333334,1.1145833333333333,6.40625,0.020833333333333332,0.020833333333333332,0.22916666666666666,719.5258088849597,405.4624544361336,0.4127478606595622,54.65625,47.524479165673256,15.260416666666666,0.23163518758063587,1847.4313393747198,2.08,10.42,2.08,16.67,0.0,27.08,0.0,39.58,0.0,0.0,True
_htV3PE6sGSU0eZUjQ4Imb7gJtlIyWS-wkoGtOHs_hmaZDooDNo_vslK54gm7etaESxauq9H9wO61g,6.670588235294118,6.364705882352941,7.776470588235294,0.9529411764705882,14127.988235294117,14.658823529411764,2699.3058823529414,5969.058823529412,2699.3058823529414,17877.04705882353,0.3176470588235294,0.8,1.8352941176470587,0.023529411764705882,0.03529411764705882,1703.7176470588236,202.8,0.8470588235294118,7.623529411764705,0.03529411764705882,0.09411764705882353,2.223529411764706,2470.972772206321,414.8298381780889,0.4790771586978612,46.27058823529412,32.10941177431275,27.458823529411763,0.20964585565938035,1704.3476209737637,9.41,10.59,5.88,7.06,0.0,30.59,0.0,51.76,0.0,0.0,False
