puuid,assists,deaths,kills,bountyLevel,champExperience,champLevel,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,inhibitorTakedowns,inhibitorsLost,killingSprees,pentaKills,quadraKills,timePlayed,totalTimeSpentDead,wardsKilled,wardsPlaced,baronKills,acesBefore15Minutes,controlWardsPlaced,damagePerMinute,goldPerMinute,killParticipation,laneMinionsFirst10Minutes,maxCsAdvantageOnLaneOpponent,skillshotsHit,damageTakenOnTeamPercentage,gameLength,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,teamEarlySurrendered,win,freshBlood,hotStreak,Churner
51dazs4XhRwF9Upq7_CYQ3NNEgnJJiHQBOM_S_YpMTJdpWRPW8TtQ_gHA7q64iThdABYqN66FGCP4g,17.333333333333332,7.5,4.583333333333333,0.5833333333333334,15173.416666666666,15.333333333333334,3620.4166666666665,10477.166666666666,3620.4166666666665,21348.166666666668,0.9166666666666666,1.5,1.0,0.0,0.0,2009.75,228.25,2.1666666666666665,14.75,0.08333333333333333,0.08333333333333333,1.75,555.8720723388784,350.6856343955851,0.5520582435895985,24.5,10.491666662196318,94.16666666666667,0.15923604202299757,2010.3522625147386,0.0,8.33,16.67,16.67,0.0,8.33,0.0,66.67,0.0,0.0,False
56rZ0D9KRVopC8H0Cji5_awfPCziq3TnNY-5AWzje-emQeRrYtb1UCqtA6BoLfgIt2JXQKQfDbOQAg,10.333333333333334,7.833333333333333,7.583333333333333,0.6666666666666666,13484.083333333334,14.416666666666666,4290.0,8902.666666666666,4290.0,16672.083333333332,0.5,1.5833333333333333,1.5,0.0,0.0,1891.0833333333333,227.58333333333334,1.8333333333333333,7.583333333333333,0.0,0.0,0.5833333333333334,707.986387250814,378.40323748082204,0.5268511581250135,40.583333333333336,24.791666676600773,45.916666666666664,0.17533926236189132,1891.528849121348,16.67,16.67,0.0,0.0,0.0,25.0,0.0,41.67,0.0,0.0,False
5F97W3XAqscFlDq8-7eNijllqHIrfKCbFYjNfGIlVxfjJm44YlLZpUyWVpJDRcbtrfrTW5vruJpUgw,15.833333333333334,10.333333333333334,11.0,1.0,18188.75,16.416666666666668,1598.4166666666667,4675.0,1598.4166666666667,25693.75,0.9166666666666666,1.1666666666666667,3.25,0.0,0.0,1485.4166666666667,272.8333333333333,0.5,4.166666666666667,0.08333333333333333,0.5833333333333334,0.08333333333333333,1230.4026956665411,606.7383325181195,0.5391347446617174,22.666666666666668,14.045833334326744,32.333333333333336,0.2071463783965445,1486.0489173608503,16.67,16.67,33.33,0.0,0.0,25.0,0.0,58.33,0.0,0.0,False
5sRbJoaQB2O-k1djUoBcMizEJdWaEV6eAS318Mz4DWtXTZ3zBfMlpxmPe17Rg6EwhMEqzy4_GKQarA,8.5,8.416666666666666,8.666666666666666,0.5,16624.833333333332,15.666666666666666,3924.75,9705.666666666666,3924.75,21541.166666666668,0.4166666666666667,1.1666666666666667,2.0,0.0,0.0,1554.0833333333333,263.75,0.4166666666666667,8.166666666666666,0.16666666666666666,0.08333333333333333,0.5833333333333334,1126.9831957653626,598.3654220182042,0.5375712468867773,44.583333333333336,28.79583332935969,28.0,0.20932587234683897,1554.9471608991068,8.33,16.67,0.0,25.0,0.0,33.33,0.0,33.33,0.0,0.0,False
6V2OX8MHpjOc13Ca19MGEgfY8gVQBs5cEa0oRobYWCmNTUhdkRNhpGjpp5al3SEM6EvznDLfPCUO3g,5.5,7.083333333333333,10.333333333333334,1.5833333333333333,12974.0,14.083333333333334,3870.0833333333335,9600.583333333334,3870.0833333333335,11599.916666666666,0.08333333333333333,0.9166666666666666,2.5,0.0,0.0,1680.6666666666667,190.91666666666666,2.25,7.333333333333333,0.25,0.0,0.8333333333333334,827.795058163773,466.3529674978975,0.43797747596992953,53.166666666666664,25.72916667163372,27.75,0.16417665973330917,1681.3293734834951,8.33,8.33,8.33,16.67,0.0,58.33,0.0,33.33,0.0,0.0,False
6YI9hP7_V6jq3iB14yKWzNvXWUiBOi8TDLOS1FrSDmshpRjoVFmajpXegJ4yOVf7BXy9EtwjnoifzA,16.0,9.583333333333334,5.083333333333333,0.5,15395.25,15.333333333333334,2534.5,3556.9166666666665,2534.5,29506.416666666668,0.25,1.1666666666666667,1.1666666666666667,0.0,0.0,1595.0833333333333,273.3333333333333,1.4166666666666667,8.833333333333334,0.0,0.3333333333333333,0.8333333333333334,1008.6313281074745,504.2562380955996,0.5471277978261426,34.333333333333336,39.1958333303531,59.0,0.23476667687957942,1595.608053818667,25.0,8.33,16.67,16.67,0.0,50.0,0.0,25.0,0.0,0.0,True
6qCzNgXpcaAkr8BllASN0BO7ITgzD3zIUm8GB27K9vwLOIiVVkQVJ3q01CriGyJRFh2Pe_o3NL9yhw,16.75,7.25,9.166666666666666,1.1666666666666667,17016.083333333332,16.416666666666668,4047.5833333333335,5147.416666666667,4047.5833333333335,19601.5,0.9166666666666666,0.4166666666666667,2.5833333333333335,0.0,0.0,1269.0833333333333,185.83333333333334,0.16666666666666666,2.0,0.0,0.75,0.5,1185.7332902080439,637.9906282024724,0.6468484459432869,21.0,10.166666666666666,52.416666666666664,0.17689135668209763,1270.2157942348213,16.67,8.33,25.0,8.33,0.0,16.67,0.0,66.67,0.0,0.0,False
6z8rnfGeZhOQmdQmA4E_P6bUjWflqKIQyxk5uJRQcn2XCg4YgYdVWmP7OdsTlOGnVJgi3OoD60NLgw,5.083333333333333,6.333333333333333,5.416666666666667,0.3333333333333333,13888.916666666666,14.416666666666666,3729.1666666666665,7928.0,3729.1666666666665,21376.333333333332,0.4166666666666667,0.9166666666666666,1.1666666666666667,0.0,0.0,1741.8333333333333,202.58333333333334,1.5,5.416666666666667,0.08333333333333333,0.0,1.4166666666666667,3730.7493036776737,361.1654152153599,0.3131235200639172,43.583333333333336,18.11666665226221,27.583333333333332,0.2421706926094107,1742.3791961336938,8.33,8.33,0.0,8.33,0.0,16.67,0.0,33.33,0.0,0.0,True
72f4GMWqHWWUi1mZDQVPmgbQ42WqKJ-xYdu59Y4ouff1WoO96DDDXmKk-lAODCbCCV-d0v8_hrWyhw,6.166666666666667,5.75,7.916666666666667,2.0,12683.083333333334,14.0,3112.4166666666665,8693.166666666666,3112.4166666666665,13803.083333333334,0.5,0.75,1.9166666666666667,0.0,0.0,1852.6666666666667,166.58333333333334,1.0833333333333333,9.083333333333334,0.16666666666666666,0.0,0.08333333333333333,549.2811368482184,382.23701429988097,0.49470632200546527,43.083333333333336,21.658333343764145,30.25,0.18074872278257503,1853.4279772359434,0.0,33.33,0.0,8.33,0.0,25.0,0.0,58.33,0.0,0.0,False
73y4SxsEtkiQkxoLQICUisiWR7ecYTCWVXrzwHsQyXCD5zLbtE2_CbH_5Mu5CfayXbLIQyicCca8PQ,17.916666666666668,6.75,6.5,0.6666666666666666,15528.916666666666,15.416666666666666,2068.5833333333335,2950.8333333333335,2068.5833333333335,10788.75,0.75,0.9166666666666666,1.8333333333333333,0.0,0.08333333333333333,1271.0833333333333,184.83333333333334,0.5,3.4166666666666665,0.0,1.5,0.5,931.1708218793041,586.65421123515,0.5599361217693719,37.916666666666664,25.25,48.916666666666664,0.1665457376700348,1271.8608072778195,25.0,8.33,8.33,16.67,0.0,25.0,0.0,58.33,0.0,0.0,False
9Bbcaw5AFHzZGrRHi4HcJ_XhGj_NnOqTL9ZFJ-qAuXEfERBKjIpBN9XVf0chIEKJfhRP-gUNqtA9Hw,9.166666666666666,7.166666666666667,6.25,0.16666666666666666,15191.25,15.5,4604.0,10459.833333333334,4604.0,22715.666666666668,0.25,1.3333333333333333,1.4166666666666667,0.0,0.0,1906.5833333333333,263.5,1.3333333333333333,11.333333333333334,0.0,0.0,0.16666666666666666,703.4653763339828,380.01232941579906,0.4460625566884901,58.5,34.88333332290252,35.666666666666664,0.1935004473791582,1907.1695203785414,8.33,8.33,8.33,8.33,0.0,8.33,0.0,41.67,0.0,0.0,True
9pcio_A35MdZYUMwWFxwdC-q0rhkA8TQMd8BHEuRNHn3rHa7RTF7mzMYmtxOh4Cr5cfHstaN2hgaug,8.916666666666666,6.666666666666667,7.333333333333333,1.0833333333333333,15474.5,15.166666666666666,4302.666666666667,7363.333333333333,4302.666666666667,19340.5,0.6666666666666666,0.8333333333333334,2.0,0.0,0.08333333333333333,1672.3333333333333,203.41666666666666,1.8333333333333333,8.166666666666666,0.0,0.16666666666666666,1.5,833.4975339933093,452.7466204624231,0.4541909760459643,51.166666666666664,21.999999997516472,42.416666666666664,0.20354684837204132,1673.14629183168,25.0,16.67,16.67,16.67,0.0,25.0,0.0,50.0,0.0,0.0,False
9qZIjI81utuznBcmx0llcqgGbzNWJeW6VDmmI3evlWSQiONoj_b5MLQCVazXRyNlCjL8eoPqRB2ouw,5.75,5.75,6.25,1.4166666666666667,16385.5,16.166666666666668,7076.25,13412.583333333334,7076.25,22563.25,1.25,0.3333333333333333,1.5833333333333333,0.0,0.0,1810.9166666666667,202.41666666666666,2.0,13.25,0.0,0.0,5.25,671.8303903976744,437.0150221561491,0.43430467580194615,55.666666666666664,41.42499999453624,20.833333333333332,0.23719610189058946,1811.6383368100767,0.0,0.0,0.0,8.33,0.0,25.0,0.0,75.0,0.0,0.0,True
9tZEy1t2WAgD1MFifDNDiXUW_qH22QDZf22bKcMKKdZWsrDJ7K1MSMwJjyaa6svSStGsBgWQ30fNEQ,8.083333333333334,4.583333333333333,6.333333333333333,1.6666666666666667,16127.166666666666,16.25,913.25,25667.75,913.25,30021.666666666668,0.4166666666666667,1.0,1.5833333333333333,0.0,0.0,1995.4166666666667,166.08333333333334,2.75,0.16666666666666666,0.3333333333333333,0.0,0.0,431.93697364832246,384.6772837622447,0.40691009417892793,3.1666666666666665,46.47500010331472,8.916666666666666,0.2359094540035258,1995.9255916621942,25.0,0.0,0.0,8.33,0.0,0.0,0.0,58.33,0.0,100.0,False
AU6JHIUr6eukEQ1Hxly183QnJS49eNsYSkOXKgYXEVeKE5seZfxE5eB5UEn2yF5JBzMzr_cuHz2V1Q,7.0,3.3333333333333335,7.333333333333333,2.4166666666666665,14000.083333333334,14.583333333333334,4010.9166666666665,6873.75,4010.9166666666665,14411.0,0.5,0.3333333333333333,1.75,0.0,0.08333333333333333,1692.6666666666667,99.5,0.8333333333333334,6.333333333333333,0.08333333333333333,0.0,0.0,699.5043864271693,383.05242083085756,0.4250423815042459,52.0,35.67083334426085,36.083333333333336,0.19587059785312977,1693.205870886806,0.0,8.33,0.0,16.67,0.0,41.67,0.0,66.67,0.0,0.0,False
Auttffny9JSoioG79j4-nonvL5WWO7hARaZUfx-a2Kxo9MalFmcksZUqX9Tpe_b4kuPEPzNKOjtbyQ,12.083333333333334,6.416666666666667,4.416666666666667,0.25,12102.083333333334,13.5,3019.6666666666665,5028.416666666667,3019.6666666666665,13160.666666666666,0.5833333333333334,1.0833333333333333,0.9166666666666666,0.0,0.0,1775.1666666666667,192.41666666666666,2.5833333333333335,16.416666666666668,0.08333333333333333,0.0,0.75,479.3982885058852,343.60717743530194,0.43301518755307605,40.0,16.016666665673256,36.166666666666664,0.16854950014293635,1775.8513051059397,25.0,16.67,8.33,8.33,0.0,33.33,0.0,58.33,0.0,0.0,False
Azg_fG7jEOVvOKGKrtkfbQpkl7V3Ipfi4xZ18KWFWtV1Rqw8d2jWQVjEwzkKl8ZDQCmcVNmRJFrQRw,15.666666666666666,7.583333333333333,4.25,0.9166666666666666,11941.0,13.166666666666666,2542.6666666666665,3243.4166666666665,2542.6666666666665,22396.0,0.3333333333333333,0.3333333333333333,1.0833333333333333,0.0,0.0,1753.25,217.91666666666666,2.8333333333333335,21.666666666666668,0.0,0.0,3.5,540.1966605265246,332.36628158315654,0.5747938391320745,11.75,13.616666667163372,39.416666666666664,0.17206540844841844,1753.8541042199038,16.67,0.0,25.0,16.67,0.0,41.67,0.0,66.67,0.0,0.0,False
BrLg3b2J5cMl4sDk_3DjCsrsrYUo_oPKCFi_1T_X0svn6TMDH18sU6xLR1Cef7R4M52EiWTZ8FK8GA,9.833333333333334,7.75,8.75,0.4166666666666667,16462.833333333332,15.833333333333334,2914.5,11379.75,2914.5,19983.333333333332,0.8333333333333334,0.4166666666666667,2.1666666666666665,0.0,0.16666666666666666,1445.75,215.41666666666666,0.4166666666666667,3.5,0.08333333333333333,0.3333333333333333,0.0,846.4180825510166,580.8571382110114,0.4409865928735242,25.833333333333332,35.16250000397364,13.0,0.2139156669946322,1446.4934991401285,16.67,16.67,8.33,25.0,0.0,25.0,0.0,75.0,0.0,100.0,False
C6rt8Lr5_faqsKA-rha3esUDEhZXeTSSisHqRjD09szLNU8iw7xW0wtxySslu09uvqUBXWXJkHMibw,5.583333333333333,5.5,5.416666666666667,0.6666666666666666,13711.666666666666,14.416666666666666,3462.25,6225.666666666667,3462.25,24577.916666666668,0.5,1.25,1.4166666666666667,0.0,0.0,1742.0833333333333,184.08333333333334,1.8333333333333333,5.166666666666667,0.0,0.0,0.0,3247.3762197518377,370.2729479345622,0.41245367444876563,52.916666666666664,22.220833311478298,50.0,0.1963609611929237,1742.8462241220059,16.67,8.33,8.33,8.33,8.33,25.0,0.0,50.0,0.0,0.0,True
CPXpQ-JXQKiiyVT8EnANrEfVxExQErQOYEVAbAb2Y3zsImLgVVDaTDgrMJvGyJjUGxQqrUsnixEqaQ,9.833333333333334,6.0,3.75,0.5833333333333334,16650.25,15.916666666666666,3966.0,7661.5,3966.0,50668.25,0.16666666666666666,1.25,0.75,0.0,0.0,1971.0833333333333,198.33333333333334,1.5,8.166666666666666,0.0,0.0,1.0833333333333333,584.0119856154034,359.80124672765004,0.3544683669629867,55.75,35.92083333184322,37.583333333333336,0.2286939818793798,1971.7769669050583,0.0,0.0,0.0,0.0,0.0,16.67,0.0,50.0,0.0,0.0,False
CQqIJ6ZpN7uNkEX7Pu075mzLN7lk_YGIU_0GYOI1_-HGuvkVmxDt8fn83ad2ocvIcPW1q0o_4BxPFw,7.416666666666667,7.5,6.666666666666667,0.25,13051.416666666666,14.25,2005.5833333333333,10115.166666666666,2005.5833333333333,22083.416666666668,0.3333333333333333,1.25,1.6666666666666667,0.0,0.0,1761.6666666666667,246.5,2.4166666666666665,8.833333333333334,0.08333333333333333,0.08333333333333333,1.5,651.9048717548685,379.2605655269105,0.37483474707721437,25.916666666666668,19.941666677594185,17.5,0.21411089667786154,1762.3381968093329,16.67,16.67,8.33,16.67,0.0,16.67,0.0,25.0,0.0,0.0,True
CaLZ0hNN1IjyN35qTIYxyzAwIEWCHcxzKhVL2DvpBFwW7I9MtkYIxTbqVB9atozQ5sdsnlWBJkkTIw,16.75,8.333333333333334,2.0833333333333335,0.08333333333333333,12230.916666666666,13.916666666666666,331.1666666666667,652.5833333333334,331.1666666666667,18255.916666666668,0.5,1.8333333333333333,0.3333333333333333,0.0,0.0,1899.9166666666667,218.0,5.583333333333333,27.166666666666668,0.0,0.0,5.416666666666667,235.68550063258385,297.4339696003477,0.5619999334743712,6.666666666666667,10.20833333581686,29.666666666666668,0.1701654233963649,1900.5268882115424,25.0,25.0,16.67,0.0,0.0,16.67,0.0,50.0,0.0,0.0,True
Cc-vd71kAthTERwW_yZq6bXkX0mtRwRhSGo_0hBS12eGuC4OPDFB6iA7g9E5t6_sJMWst01yWYI0ew,11.833333333333334,8.333333333333334,5.5,0.5833333333333334,16425.75,15.333333333333334,2786.5,4183.083333333333,2786.5,15429.083333333334,0.25,1.1666666666666667,1.0,0.0,0.0,1442.3333333333333,299.5,0.25,6.5,0.08333333333333333,0.16666666666666666,0.08333333333333333,847.8317912379725,520.2868751042863,0.37931974272201335,43.0,11.08333333581686,72.91666666666667,0.16799477036183055,1443.000456671379,0.0,25.0,8.33,8.33,0.0,50.0,0.0,58.33,0.0,0.0,False
Ci2ggntJDkHiy9TfS99PQ6_8kiwRfdNMk8HfujevXcoG3N1TwAVXENyM7FI3iDFGfbqRQmUxE6dMKA,11.916666666666666,7.75,6.916666666666667,0.6666666666666666,12966.083333333334,14.25,1771.8333333333333,5479.0,1771.8333333333333,11939.833333333334,0.5,0.5,1.75,0.0,0.0,1490.8333333333333,196.58333333333334,1.8333333333333333,6.75,0.0,0.25,1.0,2109.3826620872806,481.7316919471651,0.5697344786206884,46.0,40.95000000298023,59.666666666666664,0.20067831252919346,1491.5535426003032,16.67,8.33,8.33,8.33,0.0,25.0,0.0,50.0,0.0,0.0,False
ClmsnO7OysrqxgBlLTnS5pyGOjZwQ2aDIbdhFW5xL6QC4XqQWOfDZ7gHkDSBDVczt34ojyY0WplRvw,6.666666666666667,5.916666666666667,5.5,0.5833333333333334,11416.416666666666,13.416666666666666,2077.6666666666665,5182.666666666667,2077.6666666666665,21652.416666666668,0.08333333333333333,1.1666666666666667,1.3333333333333333,0.0,0.0,1618.75,171.75,1.5,8.0,0.08333333333333333,0.0,1.25,491.58980688478067,349.7819233397381,0.35049568481269894,34.0,22.687499997516472,21.0,0.20708980159621326,1619.4275865300087,16.67,16.67,0.0,8.33,0.0,58.33,0.0,50.0,0.0,0.0,False
CvAqBZezlgognVYKvQ1Q9ijYIEp-276ZF5a8_jbQAJZKR_z7WdGc6ZB3MHZpDPV0JZLXHF6fnM7B2w,8.75,9.083333333333334,3.5,0.25,12970.75,13.333333333333334,1189.0833333333333,6950.333333333333,1189.0833333333333,17797.5,0.4166666666666667,0.8333333333333334,0.9166666666666666,0.0,0.0,1468.4166666666667,263.0833333333333,1.4166666666666667,8.75,0.0,0.08333333333333333,0.4166666666666667,583.5607701762851,414.0677872485159,0.36628334382988265,26.166666666666668,14.308333337306976,18.083333333333332,0.20523379415995827,1468.9676522311854,0.0,0.0,0.0,0.0,0.0,41.67,0.0,33.33,0.0,0.0,False
D-R6pTx3dYKe7Z3bx1lqqO_XP4j-Lr21kXkJqeAU0uKDIlO7hzHr6OJSVVxY4w7DZ31Cr4XcxfL30A,11.0,9.666666666666666,6.083333333333333,0.75,14653.5,15.5,1179.75,5068.416666666667,1179.75,24202.166666666668,0.16666666666666666,1.3333333333333333,1.25,0.0,0.0,1415.3333333333333,266.75,0.3333333333333333,4.25,0.08333333333333333,0.5833333333333334,0.0,916.3375298753368,521.8182109753808,0.4758266851942603,31.916666666666668,18.79166668156783,17.083333333333332,0.21295015157034747,1416.094957723352,8.33,0.0,16.67,0.0,0.0,0.0,0.0,33.33,0.0,0.0,False
DSMoPunwO2j2RBnWx-e1g9-7wDgwHlBvwSuGvKCpUnJxjecDxHIjb9KyRkRCVF7MdPHlpS_Z5ooF9A,10.583333333333334,5.0,9.666666666666666,1.3333333333333333,12776.833333333334,13.916666666666666,1683.8333333333333,13853.333333333334,1683.8333333333333,30965.333333333332,0.5,0.5,2.0833333333333335,0.0,0.0,1609.25,158.33333333333334,1.3333333333333333,8.666666666666666,0.08333333333333333,0.0,2.4166666666666665,689.4928597176832,439.5811951129304,0.5687793154250733,10.166666666666666,22.900000020861626,14.5,0.3145177087421655,1609.8965571729552,8.33,0.0,0.0,8.33,0.0,58.33,0.0,58.33,0.0,0.0,False
