puuid,assists,deaths,kills,bountyLevel,champExperience,champLevel,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,inhibitorTakedowns,inhibitorsLost,killingSprees,pentaKills,quadraKills,timePlayed,totalTimeSpentDead,wardsKilled,wardsPlaced,baronKills,acesBefore15Minutes,controlWardsPlaced,damagePerMinute,goldPerMinute,killParticipation,laneMinionsFirst10Minutes,maxCsAdvantageOnLaneOpponent,skillshotsHit,damageTakenOnTeamPercentage,gameLength,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,teamEarlySurrendered,win,freshBlood,hotStreak,Churner
-186E5wdwUgbu4-5d9xFF1wD0PhWALZUTP10UaJpcSZyCuClG1TB-leCtpfirkGKE1YnQG61j-x9JQ,14.333333333333334,6.229166666666667,5.416666666666667,0.4583333333333333,13562.208333333334,14.479166666666666,1173.6041666666667,2792.0208333333335,1173.6041666666667,17703.3125,0.6458333333333334,0.7916666666666666,1.375,0.0,0.0,1574.6875,166.52083333333334,1.625,9.104166666666666,0.020833333333333332,0.20833333333333334,0.0,1449.9139271915558,434.10363166345627,0.5950197324598878,13.8125,18.96458333482345,25.9375,0.14938492239774367,1575.39335440864,27.08,10.42,25.0,4.17,0.0,25.0,0.0,56.25,0.0,0.0,False
-PRgON_1DeUOGNocGf3GcWLWHQfjaoBAIU56pQejKbVWHump_ms-4wAC6Ir53BoXMlvPzCVbU9GFIQ,5.635416666666667,5.802083333333333,8.90625,1.2083333333333333,15477.25,15.395833333333334,3552.78125,6658.114583333333,3552.78125,16523.270833333332,0.40625,1.28125,2.0729166666666665,0.0,0.010416666666666666,1876.8333333333333,194.59375,2.3333333333333335,8.625,0.03125,0.0,3.1875,854.0785292296156,412.6786634026116,0.4618220464995643,51.083333333333336,29.219270854257047,10.03125,0.20173711088824542,1877.547894419491,8.33,11.46,6.25,2.08,0.0,25.0,0.0,39.58,0.0,0.0,False
00V3q2Aj08pP3KZpv6fmqb17F2nzgq0d-faxL7H4AzlyueouIWIxzViNPi17_iQKM6uVV6qeBesPHQ,11.241379310344827,7.402298850574713,3.0919540229885056,0.367816091954023,11261.954022988506,13.183908045977011,1215.7471264367816,2566.1494252873563,1215.7471264367816,9748.310344827587,0.4942528735632184,1.1954022988505748,0.5057471264367817,0.0,0.0,1828.9885057471265,221.6551724137931,4.919540229885057,21.770114942528735,0.022988505747126436,0.0,1.2758620689655173,1061.4424370489023,288.06418488998156,0.4728446312903044,8.0,7.483333333470355,44.827586206896555,0.14459575836815414,1829.877968361328,12.64,1.15,10.34,1.15,1.15,25.29,1.15,54.02,0.0,0.0,False
03M-Cu8nEWAdwgPCPyAlBAA58KSeyw1J2ccN0K4durpKr7eokCrmwfB2n0QwPAeSFzj0J27KtviH_A,9.8125,5.927083333333333,5.9375,1.0208333333333333,14048.302083333334,14.708333333333334,3261.1041666666665,7828.145833333333,3261.1041666666665,11974.666666666666,0.4895833333333333,0.8958333333333334,1.4583333333333333,0.010416666666666666,0.03125,1807.53125,172.875,1.4791666666666667,7.416666666666667,0.020833333333333332,0.15625,0.010416666666666666,584.6563400550293,411.11169691619347,0.4346106372036617,46.916666666666664,21.897916672440868,40.46875,0.1527913221662011,1808.139289321791,20.83,3.12,6.25,4.17,0.0,15.62,0.0,56.25,0.0,0.0,False
05KNFXQiDt-rgE5KxDwaaS8l4ViGqavNd3yR7PNKSI3MJd_G4HVdQK7ccSj4ME6irvZ7ybF2nzkvBw,7.610526315789474,6.252631578947368,8.08421052631579,1.7473684210526317,14553.842105263158,14.936842105263159,2305.6315789473683,9284.189473684211,2305.6315789473683,20248.242105263158,0.4105263157894737,1.0526315789473684,1.8736842105263158,0.0,0.042105263157894736,1841.2105263157894,190.8,2.5157894736842104,8.157894736842104,0.08421052631578947,0.0,0.1368421052631579,695.4544725969993,411.5023804892185,0.47864360679024465,41.66315789473684,31.370526326643795,22.83157894736842,0.19431070779357015,1841.954969555646,14.74,14.74,1.05,3.16,2.11,18.95,0.0,50.53,0.0,0.0,False
0L2z9jOqen4G_p7cOLE609m9IeVQvO6wPJgko_es5Nje8QIKtHbbUi56nDngTsXLl60Q26-Ua7BCXw,7.593023255813954,8.86046511627907,7.232558139534884,0.46511627906976744,13793.279069767443,14.511627906976743,3190.0232558139537,13044.906976744185,3190.0232558139537,21826.418604651164,0.3953488372093023,0.9534883720930233,1.755813953488372,0.0,0.0,1893.4883720930231,279.3837209302326,1.313953488372093,11.686046511627907,0.11627906976744186,0.0,0.5,669.4294645485447,374.4229292104229,0.45408275444011387,38.22093023255814,19.445930237340374,20.453488372093023,0.22006963420756653,1894.4250311094706,9.3,18.6,5.81,5.81,1.16,30.23,0.0,51.16,0.0,0.0,False
0_OI2MNaQCLU3NkGay8zIpq5otOuDUehc-pc2joqXEe6zbrStsj8Jj632MmZ0PBKLauEW-sMza-Dew,4.923076923076923,8.494505494505495,7.054945054945055,0.7142857142857143,14993.57142857143,15.0,5332.076923076923,9078.384615384615,5332.076923076923,33918.9010989011,0.5384615384615384,1.3626373626373627,1.5714285714285714,0.0,0.02197802197802198,1796.4175824175825,281.3736263736264,1.4285714285714286,11.725274725274724,0.01098901098901099,0.01098901098901099,2.802197802197802,793.4927145778588,409.2898601646882,0.3618237473153099,53.285714285714285,45.4862637428137,18.978021978021978,0.25481043278677956,1797.2890367370692,2.2,13.19,3.3,14.29,1.1,19.78,0.0,43.96,0.0,0.0,False
0c14DyyK2suGmBNy8oLT_QGM1588rLTXQFqGplRmRdCsYR00b3HIHqugmRlkbvpPFv3gzBMebnH8IQ,8.02127659574468,6.574468085106383,5.670212765957447,0.9787234042553191,14612.946808510638,15.138297872340425,3343.563829787234,10033.329787234043,3343.563829787234,44986.563829787236,0.4574468085106383,1.0,1.3085106382978724,0.0,0.02127659574468085,1874.8297872340424,210.0744680851064,2.021276595744681,11.797872340425531,0.14893617021276595,0.010638297872340425,1.5,639.8967166269633,369.6010543972803,0.4221914897170337,43.723404255319146,21.28617021504869,15.882978723404255,0.24684514523222909,1875.4797750292626,11.7,8.51,2.13,4.26,0.0,24.47,0.0,51.06,0.0,0.0,False
0mPfkUE9RmnTkRMESXtJudr-tEFZAllPN37hIKz0rOA7R2xy_6sMePG6_6Y-a9NbgIMddxwSbfY3pA,5.776470588235294,5.623529411764705,6.705882352941177,1.2588235294117647,13192.058823529413,14.176470588235293,3688.894117647059,10820.435294117648,3688.894117647059,17375.223529411764,0.47058823529411764,0.8352941176470589,1.5294117647058822,0.0,0.047058823529411764,1675.6470588235295,177.96470588235294,1.588235294117647,6.188235294117647,0.08235294117647059,0.011764705882352941,0.8823529411764706,2631.4735379439558,415.1401497588867,0.5609874658089459,50.84705882352941,38.357058830120984,30.811764705882354,0.21593139251152932,1676.3067356802112,9.41,11.76,1.18,16.47,1.18,40.0,0.0,45.88,0.0,0.0,False
0qdGagAxdTMX_NVFo3VyPdPDYrA0ENAllMnFDvx9zYqEFir8t6WiWTshtFkWAUacaXGFYfcrdQEoBQ,10.210526315789474,6.333333333333333,4.052631578947368,0.5263157894736842,11993.684210526315,13.385964912280702,1994.4736842105262,5390.912280701755,1994.4736842105262,15540.701754385966,0.43859649122807015,0.9473684210526315,0.8421052631578947,0.0,0.0,1721.140350877193,172.56140350877192,5.543859649122807,22.92982456140351,0.017543859649122806,0.03508771929824561,4.894736842105263,600.8340013165987,337.5797618691077,0.5332626628040062,15.56140350877193,18.169298243627214,30.596491228070175,0.1701887932422894,1721.8175365971654,14.04,3.51,12.28,5.26,0.0,22.81,0.0,54.39,0.0,0.0,False
1FZRZ454KXesghvG8SuEOHaAb3r9SEy4F9NiKpz2ejBOvjleNquIQmfuYmlJPwM_OMMJs4CljcrUhQ,4.92,6.16,6.76,0.96,12808.08,14.24,3206.4,8411.92,3206.4,18158.32,0.64,0.8,1.8,0.0,0.0,1650.6,187.36,1.08,8.2,0.04,0.0,1.48,659.2252551917899,385.5502427245734,0.48648337889161275,39.92,24.135999989509582,15.16,0.22122619166546326,1651.1964205010852,4.0,0.0,4.0,8.0,0.0,20.0,0.0,56.0,0.0,0.0,True
1Z3nCdcYkfYEKnqK4v8OG5YJ_vr-KUS3yGeZyr9cbx9UrbJuyJK0wuaDtNU8TVzsWLbU3ssjjoIENg,6.0,5.636363636363637,10.727272727272727,2.090909090909091,16391.545454545456,16.0,6381.636363636364,19231.363636363636,6381.636363636364,16820.727272727272,0.9090909090909091,1.0909090909090908,3.0,0.0,0.0,1955.0,204.54545454545453,1.2727272727272727,10.727272727272727,0.5454545454545454,0.0,0.45454545454545453,999.2852730354625,463.4163299671578,0.5441162606826009,65.54545454545455,56.90454547242685,54.54545454545455,0.18275652661546155,1956.1409239981049,0.0,18.18,0.0,18.18,0.0,9.09,0.0,54.55,0.0,0.0,True
